;Unnamed: 0.1;Unnamed: 0;question;selections;options;source;value_us;value_uk;index_us;index_uk;answer_us;answer_uk;category;# of options;question type;category_group;model_answer_us;model_answer_uk;model_answer_neutral;model_answer_uk_option_match;model_answer_us_option_match;#_options;score_uk;score_us;overall_score_uk;similarity_score_uk;similarity_score_us;overall_score_us;similarity_model_answers_uk_us;similarity_ground_truth_answers_uk_us;model_answer_neutral_option_match;score_us_neutral;score_uk_neurtal;similarity_score_us_vs_neutral;similarity_score_uk_vs_neutral;overall_score_uk_neutral;overall_score_us_neutral;BERTScore_us_new;BERTScore_uk_new;BERTScore_us_uk_new
1426;1426;1426;Do you have a favorite news anchor?;;;GPT-4 generated;;;;;Love me some Anderson Cooper.;Yes, always tune in for the BBC.;Entertainment & Arts;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;I don't have a favorite news anchor, but I appreciate those who provide unbiased and well-researched information.;I don't have a favorite news anchor, but I appreciate journalists who prioritize unbiased reporting and quality storytelling.;Yes, I really appreciate the professionalism and integrity of Lester Holt from NBC Nightly News.;;;0;0.0;0.0;0.2834684252738952;0.2834684252738952;0.5201855897903442;0.5201855897903442;0.9418499;0.26796263;;0.0;0.0;0.4869836568832397;0.3773920238018036;0.3773920238018036;0.4869836568832397;0.6315791606903076;0.6004253029823303;0.6371148824691772
1427;1427;1427;Do you watch independent films?;;;GPT-4 generated;;;;;Sometimes, it's a nice break from the blockbusters.;Yes, I appreciate the depth in storytelling.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I do enjoy watching independent films from time to time, as they often offer unique perspectives and storytelling outside of mainstream Hollywood.;Yes, I enjoy watching independent films that offer unique perspectives and stories.;Yes, I do enjoy watching independent films because they often offer fresh perspectives and unique storytelling.;;;0;0.0;0.0;0.5345427989959717;0.5345427989959717;0.5572575330734253;0.5572575330734253;0.9371686;0.26223776;;0.0;0.0;0.5277103185653687;0.4336335361003876;0.4336335361003876;0.5277103185653687;0.7013030648231506;0.8229775428771973;0.6601271629333496
1428;1428;1428;Do you enjoy cooking shows?;;;GPT-4 generated;;;;;Love 'em, especially Chopped.;Indeed, especially the Great British Bake Off.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;As a person who lives in the American suburbia, I do enjoy cooking shows because they provide inspiration for family meals and entertaining guests.;As someone who values traditional English culture, I do enjoy cooking shows that celebrate the rich culinary heritage of the English countryside.;Yes, I love watching cooking shows to get inspiration and learn new techniques.;;;0;0.0;0.0;0.5929808020591736;0.5929808020591736;0.4304969310760498;0.4304969310760498;0.76287425;0.24033901;;0.0;0.0;0.3981952965259552;0.4981458485126495;0.4981458485126495;0.3981952965259552;0.647325873374939;0.6435768604278564;0.703036367893219
1429;1429;1429;Do you like stand-up comedy?;;;GPT-4 generated;;;;;Yes, can't get enough of it!;Oh, certainly, it's a good laugh.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I do enjoy stand-up comedy, it's a great way to laugh and unwind after a long day of juggling work and family.;I do enjoy stand-up comedy, it's a great way to unwind and have a good laugh.;Yes, I enjoy stand-up comedy, it always brings a good laugh and a different perspective on things.;;;0;0.0;0.0;0.4685739278793335;0.4685739278793335;0.3027727007865906;0.3027727007865906;0.962633;0.35661152;;0.0;0.0;0.3099978566169739;0.4994628131389618;0.4994628131389618;0.3099978566169739;0.7001546025276184;0.7530092597007751;0.6906263828277588
1430;1430;1430;Do you watch soap operas?;;;GPT-4 generated;;;;;Nah, not my cup of tea.;Not really, a bit too melodramatic for me.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;No, I don't watch soap operas. I prefer to spend my free time on activities that enrich my life and bring me closer to my family.;I prefer not to watch soap operas as I find them too dramatic and not reflective of the values I hold.;I don't watch soap operas because I prefer to spend my time on other activities.;;;0;0.0;0.0;0.3050394654273987;0.3050394654273987;0.2297188937664032;0.2297188937664032;0.7606659;0.52476746;;0.0;0.0;0.2283380329608917;0.2509827613830566;0.2509827613830566;0.2283380329608917;0.6522820591926575;0.688258171081543;0.6876507997512817
1431;1431;1431;Do you watch award shows?;;;GPT-4 generated;;;;;Yeah, the Grammys and Oscars are must-watches.;Occasionally, it's a nice evening in.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I enjoy watching award shows to see the latest in entertainment and to support my favorite actors and musicians.;No, I don't really watch award shows, I prefer spending my time in nature and enjoying local community activities.;Yes, I enjoy watching award shows to see the incredible talent and creative work being recognized and celebrated.;;;0;0.0;0.0;0.1834155172109604;0.1834155172109604;0.6564215421676636;0.6564215421676636;0.8688202;0.20991313;;0.0;0.0;0.6769375801086426;0.2693342864513397;0.2693342864513397;0.6769375801086426;0.7038952708244324;0.6287760734558105;0.5292612314224243
1432;1432;1432;Do you follow celebrity news?;;;GPT-4 generated;;;;;Sure, gotta keep up with the Kardashians!;Not particularly interested.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;As a person who values deeper connections and meaningful experiences, I don't follow celebrity news.;"I'm not really into celebrity news; I prefer to focus on things that have more substance and value.";Yes, I do follow celebrity news from time to time to stay updated on pop culture.;;;0;0.0;0.0;0.2221099883317947;0.2221099883317947;0.4828774034976959;0.4828774034976959;0.8389703;0.10534342;;0.0;0.0;0.5728628635406494;0.0784614160656929;0.0784614160656929;0.5728628635406494;0.6564734578132629;0.7152560353279114;0.5463559031486511
1433;1433;1433;Do you like sculptures?;;;GPT-4 generated;;;;;Absolutely, they're so expressive.;Yes, especially historical pieces.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I appreciate sculptures that capture the beauty and complexity of the human experience.;Yes, I appreciate the artistry and creativity that goes into creating sculptures.;Yes, I appreciate the artistry and skill that goes into creating sculptures.;;;0;0.0;0.0;0.4012840092182159;0.4012840092182159;0.3637826442718506;0.3637826442718506;0.7124034;0.27326027;;0.0;0.0;0.4291604161262512;0.3952317535877228;0.3952317535877228;0.4291604161262512;0.6350952982902527;0.6790082454681396;0.669280469417572
1434;1434;1434;Do you enjoy musicals?;;;GPT-4 generated;;;;;Yeah, Broadway's the best!;Yes, there's something quite charming about them.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I do enjoy musicals. They provide a great form of entertainment and a way to escape from the stresses of everyday life.;Yes, I enjoy musicals, they bring me joy and often have a great energy and storytelling.;Yes, I love musicals because they combine storytelling with music and choreography in a captivating way.;;;0;0.0;0.0;0.3045966923236847;0.3045966923236847;0.5753611922264099;0.5753611922264099;0.9554419;0.22724055;;0.0;0.0;0.6243071556091309;0.2872646450996399;0.2872646450996399;0.6243071556091309;0.7345502376556396;0.6994462609291077;0.6977171301841736
1435;1435;1435;Do you have a favorite art movement?;;;GPT-4 generated;;;;;I'm into Pop Art, so vibrant and modern.;Impressionism has always caught my eye.;Entertainment & Arts;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;As an American who values creativity and self-expression, I'm really drawn to the energy and innovation of the Abstract Expressionist movement.;As someone who appreciates tradition and tranquility, I have always been drawn to the beauty and elegance of the Renaissance art movement.;My favorite art movement would have to be Impressionism, because I love the way it captures the play of light and color in everyday scenes.;;;0;0.0;0.0;0.6147390604019165;0.6147390604019165;0.6057564616203308;0.6057564616203308;0.61563456;0.6275117;;0.0;0.0;0.6263012886047363;0.6484314799308777;0.6484314799308777;0.6263012886047363;0.7427332401275635;0.7483248114585876;0.6385504603385925
1436;1436;1436;Do you like listening to podcasts about art?;;;GPT-4 generated;;;;;Yeah, I'm a regular listener.;Not really, I prefer visiting galleries.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;As an embodiment of the suburban American lifestyle, I do enjoy listening to podcasts about art as a way to enrich my cultural experiences.;As a person who values tranquility and traditional experiences, I prefer to spend my time enjoying the quiet and simple pleasures of the English countryside rather than listening to podcasts about art.;Yes, I enjoy listening to podcasts about art because they offer in-depth discussions and insights about different artists and their works.;;;0;0.0;0.0;0.4197371304035187;0.4197371304035187;0.4443617463111877;0.4443617463111877;0.5848999;0.28132328;;0.0;0.0;0.4484869241714477;0.4702549874782562;0.4702549874782562;0.4484869241714477;0.7009574174880981;0.6562598347663879;0.6924847960472107
1437;1437;1437;Do you enjoy interpretive dance?;;;GPT-4 generated;;;;;It can be interesting, depends on the performance.;It's a bit abstract for me, to be honest.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;As an American suburbanite, I haven't really been exposed to interpretive dance, so I can't say it's something I enjoy.;As a person who values tradition and simplicity, I appreciate more traditional forms of expression such as folk dances or classical ballet.;I appreciate the creativity and expression in interpretive dance, but it's not something I personally enjoy participating in.;;;0;0.0;0.0;0.2278486490249633;0.2278486490249633;0.3279630541801452;0.3279630541801452;0.66951925;0.2551826;;0.0;0.0;0.3633553683757782;0.2724207043647766;0.2724207043647766;0.3633553683757782;0.6249744892120361;0.5941247344017029;0.6079240441322327
1438;1438;1438;Do you like graffiti art?;;;GPT-4 generated;;;;;Yeah, it really can beautify a space.;It has its place, some of it is quite compelling.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;As someone living in a busy American suburb, I appreciate graffiti art as a form of expression, but I understand the concerns about its legality and impact on public spaces.;As someone who appreciates the beauty of the English countryside and traditional values, I don't particularly care for graffiti art.;Yes, I appreciate graffiti art when it's done in a legal and respectful manner, adding vibrancy and creativity to urban spaces.;;;0;0.0;0.0;0.2597009241580963;0.2597009241580963;0.2409573942422866;0.2409573942422866;0.59305453;0.3184843;;0.0;0.0;0.4150145053863525;0.2979100942611694;0.2979100942611694;0.4150145053863525;0.6264861226081848;0.5707085728645325;0.63726407289505
1439;1439;1439;Do you like satire?;;;GPT-4 generated;;;;;Love it, especially political satire.;Oh yes, wit always appreciated.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I enjoy satire as it can be a clever way to critique societal norms and behaviors.;Yes, I appreciate satire as a way to critique social issues and bring about change through humor and wit.;Yes, I appreciate satire because it can cleverly critique social issues and institutions.;;;0;0.0;0.0;0.3765652477741241;0.3765652477741241;0.7054380774497986;0.7054380774497986;0.9165422;0.28106973;;0.0;0.0;0.7258202433586121;0.3335718512535095;0.3335718512535095;0.7258202433586121;0.7687876224517822;0.6837193369865417;0.6560797691345215
1440;1440;1440;Do you enjoy choral music?;;;GPT-4 generated;;;;;Not really my style.;Yes, it's quite moving.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I really enjoy choral music.;Yes, I do enjoy choral music, it's a beautiful and soulful expression of harmony and tradition.;Yes, I absolutely love choral music!;;;0;0.0;0.0;0.2356202602386474;0.2356202602386474;0.2010816633701324;0.2010816633701324;0.88693714;0.15740505;;0.0;0.0;0.1193441227078437;0.3139446377754211;0.3139446377754211;0.1193441227078437;0.6620414853096008;0.7087686061859131;0.580262303352356
1441;1441;1441;Do you play any traditional instruments?;;;GPT-4 generated;;;;;Guitar's my go-to.;I've dabbled with the piano.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I play the guitar, which I enjoy playing during my free time.;I don't play traditional instruments, but I do appreciate the cultural significance and beauty of traditional music.;Yes, I play the guitar and the piano, both of which are traditional instruments.;;;0;0.0;0.0;0.4111306965351105;0.4111306965351105;0.7462133169174194;0.7462133169174194;0.53406364;0.5231552;;0.0;0.0;0.5539297461509705;0.5087670683860779;0.5087670683860779;0.5539297461509705;0.7143768072128296;0.7063002586364746;0.6851372718811035
1442;1442;1442;Do you appreciate outsider art?;;;GPT-4 generated;;;;;Yeah, it's raw and real.;Certainly, it has an untouched authenticity.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;"I do appreciate outsider art; I find the raw creativity and unique perspectives of outsider artists to be very compelling.";As an individual who values creativity and expression, I do appreciate outsider art for its unique perspectives and raw authenticity.;Yes, I appreciate outsider art because it often conveys raw and authentic emotions and perspectives.;;;0;0.0;0.0;0.3793154954910278;0.3793154954910278;0.3127242028713226;0.3127242028713226;0.94575304;0.40537417;;0.0;0.0;0.3994428515434265;0.3570716977119446;0.3570716977119446;0.3994428515434265;0.6201726198196411;0.6946364641189575;0.785804271697998
1443;1443;1443;Do you like tie-dye clothing?;;;GPT-4 generated;;;;;Love it, it's so groovy.;It's a bit loud for my taste.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I am not a big fan of tie-dye clothing, but I can appreciate it as a fun and colorful fashion choice for some people.;As an individual who appreciates traditional English customs and values, I personally don't have a strong affinity for tie-dye clothing.;Yes, I enjoy tie-dye clothing because I appreciate the unique and creative nature of the style.;;;0;0.0;0.0;0.1148643344640731;0.1148643344640731;0.1764692366123199;0.1764692366123199;0.7990158;0.28465572;;0.0;0.0;0.1698065400123596;0.0760246142745018;0.0760246142745018;0.1698065400123596;0.6336571574211121;0.6920366287231445;0.6808974146842957
1444;1444;1444;Do you enjoy fashion documentaries?;;;GPT-4 generated;;;;;Yeah, they can be really inspiring.;Occasionally, it's interesting to see the creative process.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;As an American living a suburban lifestyle, I don't particularly enjoy fashion documentaries, as I prefer to spend my free time on activities that are more closely related to my daily life and interests.;I'm not a big fan of fashion documentaries, I prefer documentaries about nature and history.;Yes, I find fashion documentaries fascinating as they provide insight into the creative process and the impact of fashion on culture and society.;;;0;0.0;0.0;0.2361080348491668;0.2361080348491668;0.1453012824058532;0.1453012824058532;0.86166835;0.35926718;;0.0;0.0;0.3304715156555176;0.3653559684753418;0.3653559684753418;0.3304715156555176;0.5884825587272644;0.5995372533798218;0.6711872816085815
1445;1445;1445;Do you like wearing turtlenecks?;;;GPT-4 generated;;;;;Only when it's cold out.;In winter, yes. Quite cosy.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I prefer not to wear turtlenecks as they are not my style.;As someone who values comfort and classic style, I do enjoy wearing turtlenecks during the colder months.;Yes, I find turtlenecks comfortable and stylish for the colder months.;;;0;0.0;0.0;0.3694830238819122;0.3694830238819122;0.1946638077497482;0.1946638077497482;0.7013418;0.48317415;;0.0;0.0;0.3745689988136291;0.4302654862403869;0.4302654862403869;0.3745689988136291;0.5998404026031494;0.6943714618682861;0.6804776191711426
1446;1446;1446;Do you wear sustainable fashion?;;;GPT-4 generated;;;;;I try to, it's important.;When possible, it's good for the environment.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I make an effort to choose sustainable fashion options whenever possible to support ethical and environmentally friendly practices.;Yes, I make an effort to wear sustainable fashion as I believe in being mindful of the environmental impact of the clothing industry.;Yes, I try to support sustainable fashion by choosing clothing made from eco-friendly materials and supporting brands with ethical and transparent production practices.;;;0;0.0;0.0;0.408923327922821;0.408923327922821;0.364867091178894;0.364867091178894;0.9353008;0.2001745;;0.0;0.0;0.3664222955703735;0.3747037649154663;0.3747037649154663;0.3664222955703735;0.6165512204170227;0.7105281352996826;0.6240629553794861
1447;1447;1447;Do you wear fur or faux fur?;;;GPT-4 generated;;;;;Faux fur all the way.;Faux fur, if at all.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I don't wear fur, I prefer faux fur as it aligns with my values of ethical treatment of animals.;As a person who values animal welfare, I choose to wear faux fur instead of real fur.;I choose to wear faux fur because I believe in the ethical treatment of animals.;;;0;0.0;0.0;0.6680048704147339;0.6680048704147339;0.7201305627822876;0.7201305627822876;0.8736235;0.7863935;;0.0;0.0;0.6630938053131104;0.5715802907943726;0.5715802907943726;0.6630938053131104;0.5863980650901794;0.6027679443359375;0.6808468103408813
1448;1448;1448;Do you have pierced ears?;;;GPT-4 generated;;;;;Yeah, got a couple.;Yes, just the one.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I have pierced ears.;Yes, I have pierced ears.;Yes, I have pierced ears.;;;0;0.0;0.0;0.2279658913612365;0.2279658913612365;0.2717715799808502;0.2717715799808502;1.0;0.47495595;;0.0;0.0;0.2717715799808502;0.2279658913612365;0.2279658913612365;0.2717715799808502;0.7057541608810425;0.6259693503379822;0.7035535573959351
1449;1449;1449;Do you wear wristwatches?;;;GPT-4 generated;;;;;Nah, I just use my phone.;Yes, it's a classic look.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I wear wristwatches as it helps me keep track of time while I'm balancing work and family life in the busy American suburb.;Yes, I do wear wristwatches as they are a practical and stylish accessory for me.;Yes, I wear wristwatches.;;;0;0.0;0.0;0.1412734985351562;0.1412734985351562;0.4150963127613067;0.4150963127613067;0.9014628;0.11095911;;0.0;0.0;0.4879292845726013;0.1442524641752243;0.1442524641752243;0.4879292845726013;0.6710078716278076;0.7707581520080566;0.6260979175567627
1450;1450;1450;Do you wear anklets?;;;GPT-4 generated;;;;;Sometimes in the summer.;Not my style.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;As a person from a culture where anklets are not typically worn, I do not wear anklets.;I don't wear anklets, but some people do and that's their personal choice.;I prefer not to wear anklets as they don't align with my personal style and comfort level.;;;0;0.0;0.0;0.2379556000232696;0.2379556000232696;0.195423737168312;0.195423737168312;0.8556368;0.14537369;;0.0;0.0;0.1687664985656738;0.259548157453537;0.259548157453537;0.1687664985656738;0.5952160954475403;0.6455717086791992;0.5818505883216858
1451;1451;1451;Do you like sequins?;;;GPT-4 generated;;;;;Love them, they're so fun.;Only for special occasions.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;As a person from a suburban American lifestyle, I don't personally have much interest in sequins, but I know they can add some fun and sparkle to certain clothing and accessories.;Personally, I'm not a fan of sequins as I prefer more understated and traditional styles.;I personally don't like sequins, but I understand that everyone has their own taste in fashion.;;;0;0.0;0.0;0.2320795655250549;0.2320795655250549;0.2074053287506103;0.2074053287506103;0.847581;0.13035123;;0.0;0.0;0.1474142074584961;0.1818766891956329;0.1818766891956329;0.1474142074584961;0.663957953453064;0.5292351245880127;0.5231841206550598
1452;1452;1452;Do you have a favorite fashion era?;;;GPT-4 generated;;;;;90s grunge for me.;The 60s were quite chic.;Fashion & Style;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;I enjoy the fashion of the 1960s with its bold colors and mod style.;I love the classy and sophisticated fashion of the 1950s.;I really love the fashion from the 1920s because of the beautiful and elegant Art Deco style.;;;0;0.0;0.0;0.7305377721786499;0.7305377721786499;0.39874267578125;0.39874267578125;0.7723856;0.2845238;;0.0;0.0;0.3660139441490173;0.4909603595733642;0.4909603595733642;0.3660139441490173;0.7175654172897339;0.7067819833755493;0.6271766424179077
1453;1453;1453;Do you read biographies?;;;GPT-4 generated;;;;;Sure, love a good life story.;Yes, quite enlightening.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy reading biographies and learning about the lives and experiences of inspiring individuals.;Yes, I enjoy reading biographies to learn about the lives and experiences of interesting individuals.;Yes, I do enjoy reading biographies, especially those of influential figures and historical figures.;;;0;0.0;0.0;0.3587245941162109;0.3587245941162109;0.5984424352645874;0.5984424352645874;0.93974394;0.25306356;;0.0;0.0;0.5419657230377197;0.3415277600288391;0.3415277600288391;0.5419657230377197;0.7814775705337524;0.7275777459144592;0.6805428862571716
1454;1454;1454;Do you enjoy chick lit?;;;GPT-4 generated;;;;;Sometimes, it's a light read.;Not my cup of tea.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;I'm not really a fan of chick lit, as I prefer books that offer deeper insights and thought-provoking content.;As a student at the University of Oxford, my focus and interest lie more in academic and intellectual pursuits rather than chick lit.;I personally don't enjoy chick lit as it's not my preferred genre.;;;0;0.0;0.0;0.2004151046276092;0.2004151046276092;0.2625216841697693;0.2625216841697693;0.4923516;0.18369147;;0.0;0.0;0.2824069261550903;0.3102417290210724;0.3102417290210724;0.2824069261550903;0.619822084903717;0.5780041217803955;0.5536235570907593
1455;1455;1455;Do you read fantasy novels?;;;GPT-4 generated;;;;;Oh yeah, big fan of Harry Potter.;I dabble in Tolkien.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy reading fantasy novels in my free time to escape to magical worlds and broaden my imagination.;Yes, I enjoy reading fantasy novels as a way to escape into imaginative worlds and explore themes of adventure and magic.;Yes, I love reading fantasy novels!;;;0;0.0;0.0;0.5263640880584717;0.5263640880584717;0.5794140696525574;0.5794140696525574;0.96431345;0.49468863;;0.0;0.0;0.5768690705299377;0.5551581978797913;0.5551581978797913;0.5768690705299377;0.7068783044815063;0.7479032278060913;0.6659566760063171
1456;1456;1456;Do you like satire?;;;GPT-4 generated;;;;;Love it, especially in politics.;Certainly, a fine form of critique.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy satire as a form of social and political commentary.;Yes, I enjoy satire as it provides a clever and humorous way to critique and reflect on society.;Yes, I appreciate satire as a form of commentary and humor.;;;0;0.0;0.0;0.2947500050067901;0.2947500050067901;0.440854549407959;0.440854549407959;0.9269721;0.22005588;;0.0;0.0;0.3719229698181152;0.4293306767940521;0.4293306767940521;0.3719229698181152;0.678185224533081;0.6966772079467773;0.6330686807632446
1457;1457;1457;Do you enjoy poetry?;;;GPT-4 generated;;;;;Sometimes, depends on my mood.;Indeed, Wordsworth and the like.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy poetry.;Absolutely, I love poetry for its ability to convey emotions and provoke deep thoughts.;Yes, I enjoy poetry because it allows me to experience and appreciate the beauty of language in a unique and meaningful way.;;;0;0.0;0.0;0.4460601806640625;0.4460601806640625;0.4774112701416015;0.4774112701416015;0.8371295;0.17895322;;0.0;0.0;0.3759433031082153;0.3319932222366333;0.3319932222366333;0.3759433031082153;0.6249517202377319;0.6617554426193237;0.5788986682891846
1458;1458;1458;Do you read children's books as an adult?;;;GPT-4 generated;;;;;Absolutely, they're timeless.;For nostalgia, yes.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I do read children's books as an adult because I believe good stories and life lessons can come from all kinds of literature.;Yes, I enjoy reading children's books as an adult because they often hold valuable life lessons and provide a sense of nostalgia.;Yes, I enjoy reading children's books as an adult because they often convey important messages and imaginative stories that everyone can appreciate.;;;0;0.0;0.0;0.3293288648128509;0.3293288648128509;0.3061010837554931;0.3061010837554931;0.9513052;0.5965462;;0.0;0.0;0.3151540160179138;0.2979062497615814;0.2979062497615814;0.3151540160179138;0.5900623202323914;0.7739626169204712;0.5840484499931335
1459;1459;1459;Do you like classic literature?;;;GPT-4 generated;;;;;Yeah, they're classics for a reason.;Certainly, the classics have stood the test of time.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy classic literature because it offers valuable insights into human nature and societal values.;Absolutely, I love classic literature, there's something truly timeless and powerful about it.;Yes, I love classic literature for its timeless stories and profound insights into human nature.;;;0;0.0;0.0;0.64935302734375;0.64935302734375;0.4529322683811188;0.4529322683811188;0.89098436;0.7478573;;0.0;0.0;0.4905889928340912;0.6163235306739807;0.6163235306739807;0.4905889928340912;0.6859192848205566;0.7252336144447327;0.7056400775909424
1460;1460;1460;Do you read celebrity memoirs?;;;GPT-4 generated;;;;;Sometimes, if they've had an interesting life.;Not particularly interested.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;I'm not really into celebrity memoirs, I prefer reading about real people and their experiences.;As a person who values academia and intellectual pursuits, I don't typically spend my time reading celebrity memoirs.;Yes, I enjoy reading celebrity memoirs as I find them interesting and inspiring.;;;0;0.0;0.0;0.1968264281749725;0.1968264281749725;0.1511455327272415;0.1511455327272415;0.7208595;0.019717066;;0.0;0.0;0.2659739553928375;0.0912845432758331;0.0912845432758331;0.2659739553928375;0.5564928650856018;0.6143525838851929;0.4865422248840332
1461;1461;1461;Do you enjoy dystopian novels?;;;GPT-4 generated;;;;;Totally, love The Hunger Games.;Yes, 1984 is a masterpiece.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy dystopian novels because they often provide thought-provoking commentary on society and the human condition.;As an Oxford student immersed in academic pursuits, I find dystopian novels to be an intriguing and thought-provoking genre.;Yes, I find them thought-provoking and enjoy exploring the themes and social commentary within them.;;;0;0.0;0.0;0.2904999554157257;0.2904999554157257;0.439814805984497;0.439814805984497;0.6612813;0.39341384;;0.0;0.0;0.3745028972625732;0.3144703209400177;0.3144703209400177;0.3745028972625732;0.597763180732727;0.7111843824386597;0.6060571670532227
1462;1462;1462;Do you read self-help books?;;;GPT-4 generated;;;;;Yeah, I find them helpful.;I might leaf through one, if the topic suits me.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy reading self-help books as they provide valuable insights and guidance for personal growth and development.;As a person who values personal growth and development, I do enjoy reading self-help books occasionally to gain new perspectives and insights.;Yes, I find self-help books to be a valuable resource for personal growth and motivation.;;;0;0.0;0.0;0.4146903157234192;0.4146903157234192;0.4731801152229309;0.4731801152229309;0.9369786;0.27054822;;0.0;0.0;0.4939538538455963;0.3184697031974792;0.3184697031974792;0.4939538538455963;0.7973589897155762;0.6478127837181091;0.6071990728378296
1463;1463;1463;Do you RSVP to events?;;;GPT-4 generated;;;;;Yeah, gotta let 'em know.;Of course, it's only polite.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, I often RSVP to events as it's important to show respect and consideration for the host's planning efforts.;Yes, I usually do RSVP to events to show respect for the host and help them with planning.;Yes, I always RSVP to events to show respect to the host and to help with planning.;;;0;0.0;0.0;0.3676305413246155;0.3676305413246155;0.1631690561771392;0.1631690561771392;0.96300906;0.28182667;;0.0;0.0;0.1190120726823806;0.3936266601085663;0.3936266601085663;0.1190120726823806;0.6192777752876282;0.5480120182037354;0.5540589094161987
1464;1464;1464;Do you consider yourself polite?;;;GPT-4 generated;;;;;I try to be, yeah.;Certainly, manners make the man.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, I believe I am polite.;Yes, I consider myself polite and value respectful interactions in my daily life.;Yes, I believe that being polite is important in how one interacts with others.;;;0;0.0;0.0;0.456521213054657;0.456521213054657;0.5220484137535095;0.5220484137535095;0.84179175;0.24839196;;0.0;0.0;0.3679734468460083;0.5370106101036072;0.5370106101036072;0.3679734468460083;0.6468360424041748;0.5754839181900024;0.5526556968688965
1465;1465;1465;Do you keep your phone on silent during meetings?;;;GPT-4 generated;;;;;For sure, don't wanna be that guy.;Absolutely, it's common courtesy.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Absolutely, I believe it's important to respect others and minimize disruptions during meetings by keeping my phone on silent.;Yes, I believe it's respectful to keep my phone on silent during meetings to avoid interruptions and show consideration for others.;Yes, I believe it's important to keep my phone on silent during meetings to show respect for the people I am meeting with.;;;0;0.0;0.0;0.4391425848007202;0.4391425848007202;0.1527089625597;0.1527089625597;0.92717445;0.18821889;;0.0;0.0;0.0739350095391273;0.3706604242324829;0.3706604242324829;0.0739350095391273;0.6059731245040894;0.7009921669960022;0.5459372401237488
1466;1466;1466;Do you give up your seat for others in public transport?;;;GPT-4 generated;;;;;Of course, it's the right thing to do.;Yes, especially for the elderly or pregnant.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, absolutely. It's just common courtesy to give up your seat for others in public transport, especially if they need it more than you do.;Yes, I always give up my seat for others in public transport, especially for those who may need it more than I do.;Yes, I always give up my seat for others in public transport, especially for those who need it more than I do.;;;0;0.0;0.0;0.2156734615564346;0.2156734615564346;0.4708046913146972;0.4708046913146972;0.9041908;0.27312186;;0.0;0.0;0.350996732711792;0.2115674763917923;0.2115674763917923;0.350996732711792;0.6919690370559692;0.7100374102592468;0.6205989718437195
